
Reading VBN S:\SSB4\extracted_content\fighter\yoshi\model\body\c00\model.vbn

Reading PAC S:\SSB4\extracted_content\fighter\yoshi\motion\body\main.pac
315 files in archive

Reading OMO FitYoshiBodyMainA00ItemHandGrip.omo
RHandN Rotation fixed ['-0.74', '-0.05', '0.01']
LArmJ F 48 Rotation lerp ['0.96', '0.04', '0.96']
LArmJ F 49 Rotation lerp ['0.96', '0.04', '0.96']
LArmJ F 50 Rotation lerp ['0.96', '0.04', '0.96']
LHandN Rotation lerp start ['1.74', '0.00', '-0.00']
LHandN Rotation lerp end   ['-0.87', '-0.59', '-0.07']
LHandN Translation fixed ['1.74', '1.09', '0.13']
LHandN F 0 Rotation lerp ['0.00', '1.00', '0.88']
LHandN F 1 Rotation lerp ['0.00', '1.00', '0.88']
LHandN F 2 Rotation lerp ['0.00', '1.00', '0.88']
LHandN F 3 Rotation lerp ['0.00', '1.00', '0.88']
LHandN F 4 Rotation lerp ['0.00', '1.00', '0.89']
LHandN F 5 Rotation lerp ['1.00', '0.09', '0.15']
LHandN F 6 Rotation lerp ['1.00', '0.09', '0.15']
LHandN F 7 Rotation lerp ['1.00', '0.09', '0.15']
LHandN F 8 Rotation lerp ['1.00', '0.09', '0.16']
LHandN F 9 Rotation lerp ['1.00', '0.09', '0.16']
LHandN F 10 Rotation lerp ['1.00', '0.09', '0.18']
LHandN F 11 Rotation lerp ['1.00', '0.09', '0.20']
LHandN F 12 Rotation lerp ['1.00', '0.08', '0.21']
LHandN F 13 Rotation lerp ['1.00', '0.08', '0.23']
LHandN F 14 Rotation lerp ['0.99', '0.07', '0.27']
LHandN F 15 Rotation lerp ['0.99', '0.06', '0.30']
LHandN F 16 Rotation lerp ['0.99', '0.06', '0.34']
LHandN F 17 Rotation lerp ['0.98', '0.05', '0.38']
LHandN F 18 Rotation lerp ['0.98', '0.04', '0.42']
LHandN F 19 Rotation lerp ['0.98', '0.03', '0.46']
LHandN F 20 Rotation lerp ['0.97', '0.02', '0.51']
LHandN F 21 Rotation lerp ['0.97', '0.02', '0.55']
LHandN F 22 Rotation lerp ['0.97', '0.01', '0.58']
LHandN F 23 Rotation lerp ['0.97', '0.00', '0.60']
LHandN F 24 Rotation lerp ['0.96', '0.00', '0.62']
LHandN F 25 Rotation lerp ['0.96', '0.00', '0.61']
LHandN F 26 Rotation lerp ['0.96', '0.00', '0.60']
LHandN F 27 Rotation lerp ['0.97', '0.00', '0.56']
LHandN F 28 Rotation lerp ['0.97', '0.01', '0.52']
LHandN F 29 Rotation lerp ['0.97', '0.02', '0.46']
LHandN F 30 Rotation lerp ['0.98', '0.03', '0.40']
LHandN F 31 Rotation lerp ['0.98', '0.03', '0.33']
LHandN F 32 Rotation lerp ['0.98', '0.04', '0.26']
LHandN F 33 Rotation lerp ['0.99', '0.05', '0.20']
LHandN F 34 Rotation lerp ['0.99', '0.06', '0.14']
LHandN F 35 Rotation lerp ['0.99', '0.07', '0.09']
LHandN F 36 Rotation lerp ['0.99', '0.08', '0.05']
LHandN F 37 Rotation lerp ['1.00', '0.08', '0.02']
LHandN F 38 Rotation lerp ['1.00', '0.09', '0.01']
LHandN F 39 Rotation lerp ['1.00', '0.09', '0.00']
LHandN F 40 Rotation lerp ['1.00', '0.09', '0.00']
LHandN F 41 Rotation lerp ['1.00', '0.09', '0.01']
LHandN F 42 Rotation lerp ['1.00', '0.09', '0.02']
LHandN F 43 Rotation lerp ['0.00', '0.99', '1.00']
LHandN F 44 Rotation lerp ['0.00', '0.99', '0.98']
LHandN F 45 Rotation lerp ['0.00', '1.00', '0.96']
LHandN F 46 Rotation lerp ['0.00', '1.00', '0.94']
LHandN F 47 Rotation lerp ['0.00', '1.00', '0.92']
LHandN F 48 Rotation lerp ['0.00', '1.00', '0.90']
LHandN F 49 Rotation lerp ['0.00', '1.00', '0.89']
LHandN F 50 Rotation lerp ['0.00', '1.00', '0.88']
RShoulderN Rotation fixed ['1.23', '-0.19', '-0.65']
RShoulderN Translation fixed ['0.22', '0.67', '-0.22']
RShoulderJ Rotation lerp start ['1.15', '0.20', '0.02']
RShoulderJ Rotation lerp end   ['0.00', '0.63', '-0.28']
RShoulderJ Translation fixed ['0.27', '0.07', '0.35']
RShoulderJ F 0 Rotation lerp ['0.10', '0.66', '0.00']
RShoulderJ F 1 Rotation lerp ['0.08', '0.66', '0.00']
RShoulderJ F 2 Rotation lerp ['0.05', '0.67', '0.01']
RShoulderJ F 3 Rotation lerp ['0.02', '0.70', '0.04']
RShoulderJ F 4 Rotation lerp ['0.00', '0.74', '0.09']
RShoulderJ F 5 Rotation lerp ['0.01', '0.78', '0.16']
RShoulderJ F 6 Rotation lerp ['0.06', '0.81', '0.24']
RShoulderJ F 7 Rotation lerp ['0.14', '0.84', '0.33']
RShoulderJ F 8 Rotation lerp ['0.23', '0.85', '0.42']
RShoulderJ F 9 Rotation lerp ['0.32', '0.84', '0.52']
RShoulderJ F 10 Rotation lerp ['0.42', '0.81', '0.61']
RShoulderJ F 11 Rotation lerp ['0.52', '0.78', '0.70']
RShoulderJ F 12 Rotation lerp ['0.61', '0.73', '0.79']
RShoulderJ F 13 Rotation lerp ['0.68', '0.69', '0.87']
RShoulderJ F 14 Rotation lerp ['0.72', '0.67', '0.93']
RShoulderJ F 15 Rotation lerp ['0.74', '0.66', '0.97']
RShoulderJ F 16 Rotation lerp ['0.73', '0.67', '1.00']
RShoulderJ F 17 Rotation lerp ['0.71', '0.70', '1.00']
RShoulderJ F 18 Rotation lerp ['0.67', '0.74', '0.99']
RShoulderJ F 19 Rotation lerp ['0.62', '0.79', '0.97']
RShoulderJ F 20 Rotation lerp ['0.55', '0.85', '0.93']
RShoulderJ F 21 Rotation lerp ['0.48', '0.91', '0.88']
RShoulderJ F 22 Rotation lerp ['0.40', '0.95', '0.82']
RShoulderJ F 23 Rotation lerp ['0.31', '0.98', '0.76']
RShoulderJ F 24 Rotation lerp ['0.23', '1.00', '0.68']
RShoulderJ F 25 Rotation lerp ['0.15', '1.00', '0.60']
RShoulderJ F 26 Rotation lerp ['0.08', '0.98', '0.51']
RShoulderJ F 27 Rotation lerp ['0.03', '0.93', '0.41']
RShoulderJ F 28 Rotation lerp ['0.01', '0.88', '0.32']
RShoulderJ F 29 Rotation lerp ['0.04', '0.82', '0.26']
RShoulderJ F 30 Rotation lerp ['0.10', '0.77', '0.21']
RShoulderJ F 31 Rotation lerp ['0.16', '0.73', '0.19']
RShoulderJ F 32 Rotation lerp ['0.23', '0.69', '0.18']
RShoulderJ F 33 Rotation lerp ['0.31', '0.66', '0.20']
RShoulderJ F 34 Rotation lerp ['0.39', '0.63', '0.23']
RShoulderJ F 35 Rotation lerp ['0.49', '0.57', '0.28']
RShoulderJ F 36 Rotation lerp ['0.58', '0.50', '0.34']
RShoulderJ F 37 Rotation lerp ['0.69', '0.40', '0.40']
RShoulderJ F 38 Rotation lerp ['0.79', '0.29', '0.46']
RShoulderJ F 39 Rotation lerp ['0.88', '0.18', '0.52']
RShoulderJ F 40 Rotation lerp ['0.96', '0.07', '0.56']
RShoulderJ F 41 Rotation lerp ['1.00', '0.01', '0.57']
RShoulderJ F 42 Rotation lerp ['1.00', '0.00', '0.55']
RShoulderJ F 43 Rotation lerp ['0.96', '0.05', '0.51']
RShoulderJ F 44 Rotation lerp ['0.87', '0.17', '0.46']
RShoulderJ F 45 Rotation lerp ['0.74', '0.33', '0.38']
RShoulderJ F 46 Rotation lerp ['0.57', '0.47', '0.29']
RShoulderJ F 47 Rotation lerp ['0.39', '0.58', '0.19']
RShoulderJ F 48 Rotation lerp ['0.24', '0.64', '0.09']
RShoulderJ F 49 Rotation lerp ['0.14', '0.66', '0.03']
RShoulderJ F 50 Rotation lerp ['0.10', '0.66', '0.00']
RArmJ Rotation lerp start ['1.68', '0.00', '0.00']
RArmJ Rotation lerp end   ['-0.02', '0.07', '0.73']
RArmJ Translation fixed ['0.00', '0.00', '0.09']
RArmJ F 0 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 1 Rotation lerp ['0.04', '0.97', '0.96']
RArmJ F 2 Rotation lerp ['0.08', '0.93', '0.92']
RArmJ F 3 Rotation lerp ['0.11', '0.91', '0.89']
RArmJ F 4 Rotation lerp ['0.09', '0.93', '0.91']
RArmJ F 5 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 6 Rotation lerp ['0.01', '0.99', '0.99']
RArmJ F 7 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 8 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 9 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 10 Rotation lerp ['0.03', '0.97', '0.97']
RArmJ F 11 Rotation lerp ['0.12', '0.90', '0.88']
RArmJ F 12 Rotation lerp ['0.29', '0.75', '0.72']
RArmJ F 13 Rotation lerp ['0.49', '0.55', '0.51']
RArmJ F 14 Rotation lerp ['0.69', '0.35', '0.32']
RArmJ F 15 Rotation lerp ['0.83', '0.20', '0.18']
RArmJ F 16 Rotation lerp ['0.91', '0.11', '0.10']
RArmJ F 17 Rotation lerp ['0.96', '0.05', '0.05']
RArmJ F 18 Rotation lerp ['0.98', '0.02', '0.02']
RArmJ F 19 Rotation lerp ['1.00', '0.00', '0.00']
RArmJ F 20 Rotation lerp ['1.00', '0.00', '0.00']
RArmJ F 21 Rotation lerp ['0.98', '0.03', '0.03']
RArmJ F 22 Rotation lerp ['0.92', '0.09', '0.08']
RArmJ F 23 Rotation lerp ['0.84', '0.19', '0.17']
RArmJ F 24 Rotation lerp ['0.72', '0.32', '0.29']
RArmJ F 25 Rotation lerp ['0.56', '0.48', '0.45']
RArmJ F 26 Rotation lerp ['0.37', '0.67', '0.64']
RArmJ F 27 Rotation lerp ['0.15', '0.87', '0.85']
RArmJ F 28 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 29 Rotation lerp ['0.00', '1.00', '1.00']
RArmJ F 30 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 31 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 32 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 33 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 34 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 35 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 36 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 37 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 38 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 39 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 40 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 41 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 42 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 43 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 44 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 45 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 46 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 47 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 48 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 49 Rotation lerp ['0.02', '0.99', '0.98']
RArmJ F 50 Rotation lerp ['0.02', '0.99', '0.98']
RHandN Rotation lerp start ['1.74', '-0.00', '0.00']
RHandN Rotation lerp end   ['0.83', '-0.55', '0.04']
RHandN Translation fixed ['0.09', '0.18', '0.05']
RHandN F 0 Rotation lerp ['1.00', '1.00', '0.15']
RHandN F 1 Rotation lerp ['0.98', '0.98', '0.17']
RHandN F 2 Rotation lerp ['0.96', '0.94', '0.23']
RHandN F 3 Rotation lerp ['0.92', '0.90', '0.30']
RHandN F 4 Rotation lerp ['0.88', '0.85', '0.38']
RHandN F 5 Rotation lerp ['0.82', '0.79', '0.48']
RHandN F 6 Rotation lerp ['0.77', '0.73', '0.58']
RHandN F 7 Rotation lerp ['0.71', '0.67', '0.68']
RHandN F 8 Rotation lerp ['0.65', '0.61', '0.79']
RHandN F 9 Rotation lerp ['0.60', '0.56', '0.88']
RHandN F 10 Rotation lerp ['0.56', '0.52', '0.95']
RHandN F 11 Rotation lerp ['0.54', '0.50', '0.99']
RHandN F 12 Rotation lerp ['0.53', '0.49', '1.00']
RHandN F 13 Rotation lerp ['0.53', '0.50', '0.99']
RHandN F 14 Rotation lerp ['0.56', '0.52', '0.96']
RHandN F 15 Rotation lerp ['0.60', '0.56', '0.91']
RHandN F 16 Rotation lerp ['0.65', '0.61', '0.84']
RHandN F 17 Rotation lerp ['0.71', '0.67', '0.76']
RHandN F 18 Rotation lerp ['0.77', '0.73', '0.68']
RHandN F 19 Rotation lerp ['0.83', '0.80', '0.61']
RHandN F 20 Rotation lerp ['0.88', '0.86', '0.53']
RHandN F 21 Rotation lerp ['0.93', '0.91', '0.45']
RHandN F 22 Rotation lerp ['0.96', '0.96', '0.37']
RHandN F 23 Rotation lerp ['0.99', '0.99', '0.30']
RHandN F 24 Rotation lerp ['1.00', '1.00', '0.23']
RHandN F 25 Rotation lerp ['0.99', '0.99', '0.18']
RHandN F 26 Rotation lerp ['0.97', '0.96', '0.13']
RHandN F 27 Rotation lerp ['0.92', '0.89', '0.09']
RHandN F 28 Rotation lerp ['0.85', '0.80', '0.06']
RHandN F 29 Rotation lerp ['0.75', '0.70', '0.03']
RHandN F 30 Rotation lerp ['0.65', '0.58', '0.01']
RHandN F 31 Rotation lerp ['0.53', '0.46', '0.00']
RHandN F 32 Rotation lerp ['0.41', '0.34', '0.01']
RHandN F 33 Rotation lerp ['0.29', '0.23', '0.02']
RHandN F 34 Rotation lerp ['0.18', '0.14', '0.04']
RHandN F 35 Rotation lerp ['0.09', '0.07', '0.07']
RHandN F 36 Rotation lerp ['0.02', '0.02', '0.08']
RHandN F 37 Rotation lerp ['0.00', '0.00', '0.09']
RHandN F 38 Rotation lerp ['0.02', '0.01', '0.10']
RHandN F 39 Rotation lerp ['0.07', '0.05', '0.09']
RHandN F 40 Rotation lerp ['0.15', '0.12', '0.07']
RHandN F 41 Rotation lerp ['0.24', '0.20', '0.07']
RHandN F 42 Rotation lerp ['0.35', '0.29', '0.07']
RHandN F 43 Rotation lerp ['0.46', '0.40', '0.08']
RHandN F 44 Rotation lerp ['0.58', '0.51', '0.09']
RHandN F 45 Rotation lerp ['0.68', '0.62', '0.11']
RHandN F 46 Rotation lerp ['0.78', '0.72', '0.12']
RHandN F 47 Rotation lerp ['0.86', '0.82', '0.12']
RHandN F 48 Rotation lerp ['0.92', '0.90', '0.13']
RHandN F 49 Rotation lerp ['0.97', '0.96', '0.14']
RHandN F 50 Rotation lerp ['1.00', '1.00', '0.15']
NeckN Rotation fixed ['2.06', '0.00', '-0.00']
NeckN Translation fixed ['0.00', '0.00', '-0.12']
HeadN Rotation lerp start ['1.63', '0.00', '0.00']
HeadN Rotation lerp end   ['-0.09', '-0.04', '0.01']
HeadN Translation fixed ['0.17', '0.09', '0.14']
HeadN F 0 Rotation lerp ['0.47', '1.00', '0.83']
HeadN F 1 Rotation lerp ['0.45', '1.00', '0.86']
HeadN F 2 Rotation lerp ['0.41', '0.99', '0.90']
HeadN F 3 Rotation lerp ['0.36', '0.99', '0.94']
HeadN F 4 Rotation lerp ['0.30', '0.97', '0.98']
HeadN F 5 Rotation lerp ['0.25', '0.96', '0.99']
HeadN F 6 Rotation lerp ['0.19', '0.93', '0.96']
HeadN F 7 Rotation lerp ['0.14', '0.89', '0.89']
HeadN F 8 Rotation lerp ['0.10', '0.84', '0.77']
HeadN F 9 Rotation lerp ['0.06', '0.78', '0.64']
HeadN F 10 Rotation lerp ['0.03', '0.72', '0.49']
HeadN F 11 Rotation lerp ['0.01', '0.66', '0.34']
HeadN F 12 Rotation lerp ['0.00', '0.60', '0.22']
HeadN F 13 Rotation lerp ['0.00', '0.54', '0.13']
HeadN F 14 Rotation lerp ['0.01', '0.49', '0.07']
HeadN F 15 Rotation lerp ['0.03', '0.43', '0.03']
HeadN F 16 Rotation lerp ['0.06', '0.38', '0.00']
HeadN F 17 Rotation lerp ['0.10', '0.33', '0.00']
HeadN F 18 Rotation lerp ['0.14', '0.29', '0.02']
HeadN F 19 Rotation lerp ['0.19', '0.25', '0.05']
HeadN F 20 Rotation lerp ['0.24', '0.21', '0.11']
HeadN F 21 Rotation lerp ['0.29', '0.17', '0.19']
HeadN F 22 Rotation lerp ['0.34', '0.14', '0.32']
HeadN F 23 Rotation lerp ['0.38', '0.11', '0.46']
HeadN F 24 Rotation lerp ['0.43', '0.07', '0.60']
HeadN F 25 Rotation lerp ['0.48', '0.05', '0.73']
HeadN F 26 Rotation lerp ['0.53', '0.02', '0.83']
HeadN F 27 Rotation lerp ['0.58', '0.01', '0.91']
HeadN F 28 Rotation lerp ['0.64', '0.00', '0.96']
HeadN F 29 Rotation lerp ['0.69', '0.00', '0.99']
HeadN F 30 Rotation lerp ['0.74', '0.02', '1.00']
HeadN F 31 Rotation lerp ['0.79', '0.03', '0.99']
HeadN F 32 Rotation lerp ['0.84', '0.05', '0.94']
HeadN F 33 Rotation lerp ['0.88', '0.08', '0.87']
HeadN F 34 Rotation lerp ['0.91', '0.11', '0.78']
HeadN F 35 Rotation lerp ['0.95', '0.14', '0.65']
HeadN F 36 Rotation lerp ['0.97', '0.18', '0.52']
HeadN F 37 Rotation lerp ['0.99', '0.23', '0.39']
HeadN F 38 Rotation lerp ['1.00', '0.28', '0.27']
HeadN F 39 Rotation lerp ['1.00', '0.33', '0.18']
HeadN F 40 Rotation lerp ['0.99', '0.39', '0.12']
HeadN F 41 Rotation lerp ['0.96', '0.45', '0.06']
HeadN F 42 Rotation lerp ['0.92', '0.51', '0.03']
HeadN F 43 Rotation lerp ['0.88', '0.57', '0.02']
HeadN F 44 Rotation lerp ['0.82', '0.64', '0.03']
HeadN F 45 Rotation lerp ['0.76', '0.70', '0.08']
HeadN F 46 Rotation lerp ['0.70', '0.76', '0.20']
HeadN F 47 Rotation lerp ['0.63', '0.83', '0.39']
HeadN F 48 Rotation lerp ['0.56', '0.91', '0.61']
HeadN F 49 Rotation lerp ['0.51', '0.96', '0.77']
HeadN F 50 Rotation lerp ['0.47', '1.00', '0.83']
RHaveN Rotation fixed ['1.29', '0.49', '0.08']
RHaveN Translation fixed ['0.46', '0.61', '0.61']
LHaveN Rotation fixed ['1.29', '0.49', '-0.08']
LHaveN Translation fixed ['-0.50', '0.50', '-0.50']
ThrowN Translation fixed ['0.00', '0.00', '0.00']

Reading OMO FitYoshiBodyMainA02Dash.omo
TransN Translation fixed ['0.00', '0.00', '0.00']
RotN Translation lerp start ['0.00', '3.67', '-1.47']
RotN Translation lerp end   ['0.00', '4.32', '4.26']
RotN F 0 Translation lerp ['0.00', '0.00', '0.00']
RotN F 1 Translation lerp ['0.00', '0.00', '0.00']
RotN F 2 Translation lerp ['0.00', '0.46', '0.28']
RotN F 3 Translation lerp ['0.00', '0.82', '0.49']
RotN F 4 Translation lerp ['0.00', '0.87', '0.52']
RotN F 5 Translation lerp ['0.00', '0.92', '0.53']
RotN F 6 Translation lerp ['0.00', '0.95', '0.53']
RotN F 7 Translation lerp ['0.00', '0.98', '0.52']
RotN F 8 Translation lerp ['0.00', '0.99', '0.51']
RotN F 9 Translation lerp ['0.00', '1.00', '0.49']
RotN F 10 Translation lerp ['0.00', '1.00', '0.47']
RotN F 11 Translation lerp ['0.00', '0.98', '0.46']
RotN F 12 Translation lerp ['0.00', '0.96', '0.45']
RotN F 13 Translation lerp ['0.00', '0.93', '0.45']
RotN F 14 Translation lerp ['0.00', '0.88', '0.47']
RotN F 15 Translation lerp ['0.00', '0.83', '0.50']
RotN F 16 Translation lerp ['0.00', '0.04', '1.00']
RotN F 17 Translation lerp ['0.00', '0.17', '0.86']
RotN F 18 Translation lerp ['0.00', '0.26', '0.74']
RotN F 19 Translation lerp ['0.00', '0.33', '0.63']
RotN F 20 Translation lerp ['0.00', '0.36', '0.56']
RotN F 21 Translation lerp ['0.00', '0.22', '0.54']
RotN F 22 Translation lerp ['0.00', '0.12', '0.53']
RotN F 23 Translation lerp ['0.00', '0.26', '0.49']
RotN F 24 Translation lerp ['0.00', '0.44', '0.43']
RotN F 25 Translation lerp ['0.00', '0.49', '0.38']
RotN F 26 Translation lerp ['0.00', '0.49', '0.34']
HipN Rotation lerp start ['-0.26', '-1.13', '-2.91']
HipN Rotation lerp end   ['0.30', '2.56', '1.16']
HipN Translation lerp start ['-0.77', '-0.05', '-0.79']
HipN Translation lerp end   ['1.55', '0.19', '1.49']
HipN F 0 Rotation lerp ['0.88', '0.27', '0.71']
HipN F 0 Translation lerp ['0.11', '0.22', '0.00']
HipN F 1 Rotation lerp ['0.73', '0.36', '0.94']
HipN F 1 Translation lerp ['0.11', '0.22', '0.00']
HipN F 2 Rotation lerp ['0.59', '0.07', '0.88']
HipN F 2 Translation lerp ['0.05', '0.13', '0.05']
HipN F 3 Rotation lerp ['0.47', '0.02', '0.99']
HipN F 3 Translation lerp ['0.01', '0.02', '0.09']
HipN F 4 Rotation lerp ['0.36', '0.29', '1.00']
HipN F 4 Translation lerp ['1.00', '0.54', '0.95']
HipN F 5 Rotation lerp ['0.27', '0.39', '0.97']
HipN F 5 Translation lerp ['1.00', '0.52', '0.94']
HipN F 6 Rotation lerp ['0.19', '0.39', '0.94']
HipN F 6 Translation lerp ['1.00', '0.46', '0.95']
HipN F 7 Rotation lerp ['0.13', '0.36', '0.90']
HipN F 7 Translation lerp ['1.00', '0.41', '0.95']
HipN F 8 Rotation lerp ['0.07', '0.34', '0.83']
HipN F 8 Translation lerp ['0.00', '0.15', '0.10']
HipN F 9 Rotation lerp ['0.04', '0.34', '0.76']
HipN F 9 Translation lerp ['0.00', '0.18', '0.10']
HipN F 10 Rotation lerp ['0.01', '0.35', '0.69']
HipN F 10 Translation lerp ['0.00', '0.21', '0.10']
HipN F 11 Rotation lerp ['0.00', '0.37', '0.65']
HipN F 11 Translation lerp ['0.01', '0.22', '0.09']
HipN F 12 Rotation lerp ['0.00', '0.39', '0.63']
HipN F 12 Translation lerp ['0.01', '0.21', '0.09']
HipN F 13 Rotation lerp ['0.02', '0.42', '0.61']
HipN F 13 Translation lerp ['0.01', '0.19', '0.09']
HipN F 14 Rotation lerp ['0.05', '0.34', '0.57']
HipN F 14 Translation lerp ['0.01', '0.12', '0.09']
HipN F 15 Rotation lerp ['0.25', '0.00', '0.77']
HipN F 15 Translation lerp ['0.02', '0.00', '0.08']
HipN F 16 Rotation lerp ['0.62', '0.50', '0.00']
HipN F 16 Translation lerp ['0.97', '0.64', '0.98']
HipN F 17 Rotation lerp ['0.87', '0.26', '0.56']
HipN F 17 Translation lerp ['0.95', '0.74', '1.00']
HipN F 18 Rotation lerp ['0.95', '0.23', '0.67']
HipN F 18 Translation lerp ['0.95', '0.87', '0.99']
HipN F 19 Rotation lerp ['0.99', '0.23', '0.75']
HipN F 19 Translation lerp ['0.94', '0.98', '0.99']
HipN F 20 Rotation lerp ['1.00', '0.36', '0.79']
HipN F 20 Translation lerp ['0.95', '1.00', '0.99']
HipN F 21 Rotation lerp ['0.99', '0.72', '0.76']
HipN F 21 Translation lerp ['0.95', '0.94', '0.99']
HipN F 22 Rotation lerp ['0.96', '1.00', '0.71']
HipN F 22 Translation lerp ['0.95', '0.83', '0.99']
HipN F 23 Rotation lerp ['0.92', '0.81', '0.72']
HipN F 23 Translation lerp ['0.95', '0.66', '0.99']
HipN F 24 Rotation lerp ['0.88', '0.50', '0.76']
HipN F 24 Translation lerp ['0.96', '0.48', '1.00']
HipN F 25 Rotation lerp ['0.86', '0.38', '0.77']
HipN F 25 Translation lerp ['0.95', '0.34', '1.00']
HipN F 26 Rotation lerp ['0.85', '0.34', '0.74']
HipN F 26 Translation lerp ['0.95', '0.27', '1.00']
LLegJ Rotation lerp start ['0.55', '1.20', '2.25']
LLegJ Rotation lerp end   ['-0.08', '-0.24', '-0.43']
LLegJ Translation fixed ['0.23', '0.23', '1.40']
LLegJ F 0 Rotation lerp ['1.00', '0.32', '0.00']
LLegJ F 1 Rotation lerp ['1.00', '0.20', '0.05']
LLegJ F 2 Rotation lerp ['0.00', '0.00', '0.49']
LLegJ F 3 Rotation lerp ['0.05', '0.67', '0.92']
LLegJ F 4 Rotation lerp ['0.19', '0.67', '0.98']
LLegJ F 5 Rotation lerp ['0.23', '0.69', '1.00']
LLegJ F 6 Rotation lerp ['0.22', '0.69', '1.00']
LLegJ F 7 Rotation lerp ['0.22', '0.70', '0.97']
LLegJ F 8 Rotation lerp ['0.22', '0.72', '0.94']
LLegJ F 9 Rotation lerp ['0.24', '0.72', '0.94']
LLegJ F 10 Rotation lerp ['0.28', '0.72', '0.96']
LLegJ F 11 Rotation lerp ['0.30', '0.73', '0.97']
LLegJ F 12 Rotation lerp ['0.29', '0.78', '0.95']
LLegJ F 13 Rotation lerp ['0.27', '0.83', '0.91']
LLegJ F 14 Rotation lerp ['0.28', '0.84', '0.83']
LLegJ F 15 Rotation lerp ['0.32', '0.96', '0.73']
LLegJ F 16 Rotation lerp ['0.61', '0.96', '0.94']
LLegJ F 17 Rotation lerp ['0.33', '0.91', '0.36']
LLegJ F 18 Rotation lerp ['0.31', '0.74', '0.43']
LLegJ F 19 Rotation lerp ['0.30', '0.80', '0.51']
LLegJ F 20 Rotation lerp ['0.30', '0.87', '0.62']
LLegJ F 21 Rotation lerp ['0.30', '0.93', '0.72']
LLegJ F 22 Rotation lerp ['0.30', '0.97', '0.79']
LLegJ F 23 Rotation lerp ['0.28', '0.96', '0.78']
LLegJ F 24 Rotation lerp ['0.26', '0.89', '0.70']
LLegJ F 25 Rotation lerp ['0.25', '0.96', '0.63']
LLegJ F 26 Rotation lerp ['0.27', '1.00', '0.56']
LKneeJ Rotation lerp start ['1.71', '-0.00', '-0.00']
LKneeJ Rotation lerp end   ['-0.04', '-0.07', '0.07']
LKneeJ Translation fixed ['0.09', '0.08', '0.92']
LKneeJ F 0 Rotation lerp ['1.00', '0.67', '0.87']
LKneeJ F 1 Rotation lerp ['0.91', '1.00', '0.88']
LKneeJ F 2 Rotation lerp ['0.81', '0.70', '0.89']
LKneeJ F 3 Rotation lerp ['0.03', '0.45', '0.42']
LKneeJ F 4 Rotation lerp ['0.93', '0.75', '0.16']
LKneeJ F 5 Rotation lerp ['0.81', '0.79', '0.00']
LKneeJ F 6 Rotation lerp ['0.50', '0.75', '0.00']
LKneeJ F 7 Rotation lerp ['0.23', '0.46', '0.27']
LKneeJ F 8 Rotation lerp ['0.15', '0.17', '0.50']
LKneeJ F 9 Rotation lerp ['0.16', '0.06', '0.55']
LKneeJ F 10 Rotation lerp ['0.28', '0.06', '0.54']
LKneeJ F 11 Rotation lerp ['0.39', '0.06', '0.57']
LKneeJ F 12 Rotation lerp ['0.40', '0.02', '0.67']
LKneeJ F 13 Rotation lerp ['0.36', '0.00', '0.80']
LKneeJ F 14 Rotation lerp ['0.34', '0.02', '0.91']
LKneeJ F 15 Rotation lerp ['0.39', '0.02', '0.97']
LKneeJ F 16 Rotation lerp ['0.36', '0.40', '0.92']
LKneeJ F 17 Rotation lerp ['0.37', '0.34', '1.00']
LKneeJ F 18 Rotation lerp ['0.38', '0.95', '0.90']
LKneeJ F 19 Rotation lerp ['0.15', '0.62', '0.83']
LKneeJ F 20 Rotation lerp ['0.11', '0.61', '0.76']
LKneeJ F 21 Rotation lerp ['0.05', '0.62', '0.65']
LKneeJ F 22 Rotation lerp ['0.00', '0.60', '0.53']
LKneeJ F 23 Rotation lerp ['0.00', '0.61', '0.51']
LKneeJ F 24 Rotation lerp ['0.08', '0.64', '0.58']
LKneeJ F 25 Rotation lerp ['0.07', '0.52', '0.64']
